Serial,Potential(V),Current (uA),pH,Temperature,GLUCOSE
8023,-0.21967,1277.307832,4.5,45,0.1mM
8024,-0.209662,1254.750796,4.5,45,0.1mM
8025,-0.199655,1230.267773,4.5,45,0.1mM
8026,-0.189647,1205.67498,4.5,45,0.1mM
8027,-0.179639,1180.294126,4.5,45,0.1mM
8028,-0.169631,1164.185698,4.5,45,0.1mM
8029,-0.159624,1151.360186,4.5,45,0.1mM
8030,-0.149616,1147.615635,4.5,45,0.1mM
8031,-0.139608,1148.113267,4.5,45,0.1mM
8032,-0.129601,1158.163325,4.5,45,0.1mM
8033,-0.119593,1178.905078,4.5,45,0.1mM
8034,-0.109585,1211.748892,4.5,45,0.1mM
8035,-0.0995774,1251.964766,4.5,45,0.1mM
8036,-0.0895696,1308.9327,4.5,45,0.1mM
8037,-0.0795618,1370.802695,4.5,45,0.1mM
8038,-0.0695541,1436.924751,4.5,45,0.1mM
8039,-0.0595463,1498.658867,4.5,45,0.1mM
8040,-0.0495385,1542.355044,4.5,45,0.1mM
8041,-0.0395307,1584.133281,4.5,45,0.1mM
8042,-0.0295229,1624.083579,4.5,45,0.1mM
8043,-0.0195152,1657.745693,4.5,45,0.1mM
8044,-0.00950739,1644.000234,4.5,45,0.1mM
8045,0.000500388,1576.186592,4.5,45,0.1mM
8046,0.0105082,1507.025254,4.5,45,0.1mM
8047,0.0205159,1438.495488,4.5,45,0.1mM
8048,0.0305237,1368.148027,4.5,45,0.1mM
8049,0.0405315,1285.732871,4.5,45,0.1mM
8050,0.0505393,1196.759531,4.5,45,0.1mM
8051,0.0605471,1103.488374,4.5,45,0.1mM
8052,0.0705548,1008.488911,4.5,45,0.1mM
8053,0.0805626,912.9017529,4.5,45,0.1mM
8054,0.0905704,815.9567773,4.5,45,0.1mM
8055,0.100578,723.4428857,4.5,45,0.1mM
8056,0.110586,632.7030078,4.5,45,0.1mM
8057,0.120594,544.7953125,4.5,45,0.1mM
8058,0.130602,449.9297388,4.5,45,0.1mM
8059,0.140609,357.5102441,4.5,45,0.1mM
8060,0.150617,270.0887915,4.5,45,0.1mM
8061,0.160624,188.5198687,4.5,45,0.1mM
8062,0.170632,113.6606592,4.5,45,0.1mM
8063,0.18064,44.18026611,4.5,45,0.1mM
8064,0.190648,-9.68363916,4.5,45,0.1mM
8065,0.200655,-40.82523535,4.5,45,0.1mM
8066,0.210663,-75.1131416,4.5,45,0.1mM
8067,0.220671,-94.5429873,4.5,45,0.1mM
8068,0.230679,-96.27065039,4.5,45,0.1mM
8069,0.240687,-85.60319189,4.5,45,0.1mM
8070,0.250694,-68.42395674,4.5,45,0.1mM
8071,0.260702,-29.7453125,4.5,45,0.1mM
8072,0.27071,47.49097988,4.5,45,0.1mM
8073,0.280718,47.49097988,4.5,45,0.1mM
8074,0.290725,47.49097988,4.5,45,0.1mM
8075,0.300733,47.49097988,4.5,45,0.1mM
8076,0.310741,47.49097988,4.5,45,0.1mM
8077,0.320749,47.49097988,4.5,45,0.1mM
8078,0.330757,47.49097988,4.5,45,0.1mM
8079,0.340764,47.49097988,4.5,45,0.1mM
8080,0.350772,47.49097988,4.5,45,0.1mM
8081,0.36078,47.49097988,4.5,45,0.1mM
8082,0.370788,47.49097988,4.5,45,0.1mM
8083,0.380795,47.49097988,4.5,45,0.1mM
8084,0.390803,47.49097988,4.5,45,0.1mM
8085,0.400811,47.49097988,4.5,45,0.1mM
8086,0.410819,47.49097988,4.5,45,0.1mM
8087,0.420827,47.49097988,4.5,45,0.1mM
8088,0.430834,47.49097988,4.5,45,0.1mM
8089,0.440842,47.49097988,4.5,45,0.1mM
8090,0.45085,47.49097988,4.5,45,0.1mM
8091,0.460858,47.49097988,4.5,45,0.1mM
8092,0.470866,47.49097988,4.5,45,0.1mM
8093,0.480873,47.49097988,4.5,45,0.1mM
8094,0.490881,47.49097988,4.5,45,0.1mM
8095,0.500889,47.49097988,4.5,45,0.1mM
8096,0.510897,47.49097988,4.5,45,0.1mM
8097,0.520904,47.49097988,4.5,45,0.1mM
8098,0.530912,47.49097988,4.5,45,0.1mM
8099,0.54092,47.49097988,4.5,45,0.1mM
8100,0.550928,47.49097988,4.5,45,0.1mM
8101,0.560936,47.49097988,4.5,45,0.1mM
8102,0.570943,47.49097988,4.5,45,0.1mM
8103,0.580951,47.49097988,4.5,45,0.1mM
8104,0.590959,47.49097988,4.5,45,0.1mM
8105,0.600967,47.49097988,4.5,45,0.1mM
8106,-0.599966,306.1887512,4.5,25,0.1mM
8107,-0.589958,153.0965118,4.5,25,0.1mM
8108,-0.57995,-4.26017189,4.5,25,0.1mM
8109,-0.569943,-6.244648457,4.5,25,0.1mM
8110,-0.559935,-8.987882614,4.5,25,0.1mM
8111,-0.549927,-12.11039448,4.5,25,0.1mM
8112,-0.539919,-15.99123383,4.5,25,0.1mM
8113,-0.529911,-20.251297,4.5,25,0.1mM
8114,-0.519904,-24.41618347,4.5,25,0.1mM
8115,-0.509896,-28.67620277,4.5,25,0.1mM
8116,-0.499888,-32.936306,4.5,25,0.1mM
8117,-0.48988,-37.10143661,4.5,25,0.1mM
8118,-0.479872,-41.07715225,4.5,25,0.1mM
8119,-0.469865,-45.52626419,4.5,25,0.1mM
8120,-0.459857,-50.35507584,4.5,25,0.1mM
8121,-0.449849,-55.278759,4.5,25,0.1mM
8122,-0.439841,-42.47527313,4.5,25,0.1mM
8123,-0.429834,0,4.5,25,0.1mM
8124,-0.419826,48.54205322,4.5,25,0.1mM
8125,-0.409818,106.0898132,4.5,25,0.1mM
8126,-0.39981,177.3825684,4.5,25,0.1mM
8127,-0.389802,251.7093353,4.5,25,0.1mM
8128,-0.379795,326.6055298,4.5,25,0.1mM
8129,-0.369787,373.0622559,4.5,25,0.1mM
8130,-0.359779,451.3710327,4.5,25,0.1mM
8131,-0.349771,531.4797974,4.5,25,0.1mM
8132,-0.339764,613.1069336,4.5,25,0.1mM
8133,-0.329756,693.8796997,4.5,25,0.1mM
8134,-0.319748,776.9284668,4.5,25,0.1mM
8135,-0.30974,861.9672241,4.5,25,0.1mM
8136,-0.299732,941.4109497,4.5,25,0.1mM
8137,-0.289725,1028.346069,4.5,25,0.1mM
8138,-0.279717,1120.210938,4.5,25,0.1mM
8139,-0.269709,1216.535645,4.5,25,0.1mM
8140,-0.259701,1307.640381,4.5,25,0.1mM
8141,-0.249694,1414.865601,4.5,25,0.1mM
8142,-0.239686,1521.610352,4.5,25,0.1mM
8143,-0.229678,1636.315186,4.5,25,0.1mM
8144,-0.21967,1743.539917,4.5,25,0.1mM
8145,-0.209662,1739.18457,4.5,25,0.1mM
8146,-0.199655,1731.129761,4.5,25,0.1mM
8147,-0.189647,1728.484497,4.5,25,0.1mM
8148,-0.179639,1734.649414,4.5,25,0.1mM
8149,-0.169631,1733.334106,4.5,25,0.1mM
8150,-0.159624,1725.379272,4.5,25,0.1mM
8151,-0.149616,1717.043945,4.5,25,0.1mM
8152,-0.139608,1710.508667,4.5,25,0.1mM
8153,-0.129601,1702.16394,4.5,25,0.1mM
8154,-0.119593,1662.358643,4.5,25,0.1mM
8155,-0.109585,1602.543457,4.5,25,0.1mM
8156,-0.0995774,1550.128418,4.5,25,0.1mM
8157,-0.0895696,1504.633301,4.5,25,0.1mM
8158,-0.0795618,1469.657959,4.5,25,0.1mM
8159,-0.0695541,1440.562988,4.5,25,0.1mM
8160,-0.0595463,1414.407837,4.5,25,0.1mM
8161,-0.0495385,1386.632568,4.5,25,0.1mM
8162,-0.0395307,1354.597412,4.5,25,0.1mM
8163,-0.0295229,1317.162354,4.5,25,0.1mM
8164,-0.0195152,1272.327148,4.5,25,0.1mM
8165,-0.00950739,1219.621948,4.5,25,0.1mM
8166,0.000500388,1161.336792,4.5,25,0.1mM
8167,0.0105082,1097.44165,4.5,25,0.1mM
8168,0.0205159,1026.446655,4.5,25,0.1mM
8169,0.0305237,949.6714478,4.5,25,0.1mM
8170,0.0405315,869.3763428,4.5,25,0.1mM
8171,0.0505393,784.9211426,4.5,25,0.1mM
8172,0.0605471,697.6188965,4.5,25,0.1mM
8173,0.0705548,608.9898071,4.5,25,0.1mM
8174,0.0805626,521.1186523,4.5,25,0.1mM
8175,0.0905704,435.0485229,4.5,25,0.1mM
8176,0.100578,354.8554382,4.5,25,0.1mM
8177,0.110586,278.8341675,4.5,25,0.1mM
8178,0.120594,213.9989624,4.5,25,0.1mM
8179,0.130602,175.7066956,4.5,25,0.1mM
8180,0.140609,137.1298828,4.5,25,0.1mM
8181,0.150617,113.7216187,4.5,25,0.1mM
8182,0.160624,76.18780518,4.5,25,0.1mM
8183,0.170632,65.19656372,4.5,25,0.1mM
8184,0.18064,9.651306152,4.5,25,0.1mM
8185,0.190648,-18.02294922,4.5,25,0.1mM
8186,0.200655,-36.69177246,4.5,25,0.1mM
8187,0.210663,0,4.5,25,0.1mM
8188,0.220671,59.15975952,4.5,25,0.1mM
8189,0.230679,119.1725159,4.5,25,0.1mM
8190,0.240687,177.1942749,4.5,25,0.1mM
8191,0.250694,199.66745,4.5,25,0.1mM
8192,0.260702,256.7412415,4.5,25,0.1mM
8193,0.27071,257.6949463,4.5,25,0.1mM
8194,0.280718,210.2066956,4.5,25,0.1mM
8195,0.290725,160.7288818,4.5,25,0.1mM
8196,0.300733,132.2006531,4.5,25,0.1mM
8197,0.310741,107.5594177,4.5,25,0.1mM
8198,0.320749,68.13015747,4.5,25,0.1mM
8199,0.330757,78.65792847,4.5,25,0.1mM
8200,0.340764,29.08511353,4.5,25,0.1mM
8201,0.350772,37.14886475,4.5,25,0.1mM
8202,0.36078,8.620605469,4.5,25,0.1mM
8203,0.370788,-3.22265625,4.5,25,0.1mM
8204,0.380795,-13.36047363,4.5,25,0.1mM
8205,0.390803,-22.83370972,4.5,25,0.1mM
8206,0.400811,-34.58294678,4.5,25,0.1mM
8207,0.410819,-44.05722046,4.5,25,0.1mM
8208,0.420827,-35.23443604,4.5,25,0.1mM
8209,0.430834,-53.00326538,4.5,25,0.1mM
8210,0.440842,-67.16949463,4.5,25,0.1mM
8211,0.45085,-65.55175781,4.5,25,0.1mM
8212,0.460858,-72.0869751,4.5,25,0.1mM
8213,0.470866,-101.5632324,4.5,25,0.1mM
8214,0.480873,-89.99206543,4.5,25,0.1mM
8215,0.490881,-105.0583191,4.5,25,0.1mM
8216,0.500889,-104.2945251,4.5,25,0.1mM
8217,0.510897,-116.5177917,4.5,25,0.1mM
8218,0.520904,-121.4406128,4.5,25,0.1mM
8219,0.530912,-126.8388672,4.5,25,0.1mM
8220,0.54092,-131.9510803,4.5,25,0.1mM
8221,0.550928,-131.5663452,4.5,25,0.1mM
8222,0.560936,-163.0335999,4.5,25,0.1mM
8223,0.570943,-201.0404053,4.5,25,0.1mM
8224,0.580951,-195.6316833,4.5,25,0.1mM
8225,0.590959,-179.5098877,4.5,25,0.1mM
8226,0.600967,-186.1401367,4.5,25,0.1mM
8227,-0.599966,0,6.5,25,0.1mM
8228,-0.589958,46.11389979,6.5,25,0.1mM
8229,-0.57995,72.92326228,6.5,25,0.1mM
8230,-0.569943,96.98443709,6.5,25,0.1mM
8231,-0.559935,80.56679958,6.5,25,0.1mM
8232,-0.549927,64.71812063,6.5,25,0.1mM
8233,-0.539919,74.18044167,6.5,25,0.1mM
8234,-0.529911,90.75176272,6.5,25,0.1mM
8235,-0.519904,105.9019173,6.5,25,0.1mM
8236,-0.509896,128.9202596,6.5,25,0.1mM
8237,-0.499888,134.4006019,6.5,25,0.1mM
8238,-0.48988,161.7789447,6.5,25,0.1mM
8239,-0.479872,178.1612875,6.5,25,0.1mM
8240,-0.469865,138.0444427,6.5,25,0.1mM
8241,-0.459857,89.20678612,6.5,25,0.1mM
8242,-0.449849,78.09712957,6.5,25,0.1mM
8243,-0.439841,105.855473,6.5,25,0.1mM
8244,-0.429834,90.76462956,6.5,25,0.1mM
8245,-0.419826,98.04697378,6.5,25,0.1mM
8246,-0.409818,104.665318,6.5,25,0.1mM
8247,-0.39981,129.3896631,6.5,25,0.1mM
8248,-0.389802,159.7070082,6.5,25,0.1mM
8249,-0.379795,196.9441656,6.5,25,0.1mM
8250,-0.369787,235.8885117,6.5,25,0.1mM
8251,-0.359779,267.4388578,6.5,25,0.1mM
8252,-0.349771,308.6582038,6.5,25,0.1mM
8253,-0.339764,357.6503633,6.5,25,0.1mM
8254,-0.329756,403.0407105,6.5,25,0.1mM
8255,-0.319748,458.3840577,6.5,25,0.1mM
8256,-0.30974,514.107406,6.5,25,0.1mM
8257,-0.299732,568.8827544,6.5,25,0.1mM
8258,-0.289725,626.406915,6.5,25,0.1mM
8259,-0.279717,688.4812647,6.5,25,0.1mM
8260,-0.269709,749.9876143,6.5,25,0.1mM
8261,-0.259701,814.6219639,6.5,25,0.1mM
8262,-0.249694,879.8241272,6.5,25,0.1mM
8263,-0.239686,948.9144782,6.5,25,0.1mM
8264,-0.229678,1020.847829,6.5,25,0.1mM
8265,-0.21967,1050.501182,6.5,25,0.1mM
8266,-0.209662,1058.731534,6.5,25,0.1mM
8267,-0.199655,1065.159699,6.5,25,0.1mM
8268,-0.189647,1075.949053,6.5,25,0.1mM
8269,-0.179639,1077.163406,6.5,25,0.1mM
8270,-0.169631,1079.13676,6.5,25,0.1mM
8271,-0.159624,1079.782943,6.5,25,0.1mM
8272,-0.149616,1074.646314,6.5,25,0.1mM
8273,-0.139608,1068.845685,6.5,25,0.1mM
8274,-0.129600736,1030.245921,6.5,25,0.1mM
8275,-0.119592968,989.0862516,6.5,25,0.1mM
8276,-0.109585184,951.2445852,6.5,25,0.1mM
8277,-0.099577408,918.9959014,6.5,25,0.1mM
8278,-0.089569624,891.6762192,6.5,25,0.1mM
8279,-0.079561848,870.0455354,6.5,25,0.1mM
8280,-0.069554072,855.3338532,6.5,25,0.1mM
8281,-0.059546288,846.0261725,6.5,25,0.1mM
8282,-0.049538508,840.605491,6.5,25,0.1mM
8283,-0.039530728,834.7098112,6.5,25,0.1mM
8284,-0.029522948,825.2121315,6.5,25,0.1mM
8285,-0.01951517,811.6394514,6.5,25,0.1mM
8286,-0.009507391,791.8087732,6.5,25,0.1mM
8287,0.000500388,765.437095,6.5,25,0.1mM
8288,0.010508168,733.947417,6.5,25,0.1mM
8289,0.020515946,698.8547402,6.5,25,0.1mM
8290,0.030523726,659.9700639,6.5,25,0.1mM
8291,0.040531504,619.3793871,6.5,25,0.1mM
8292,0.050539284,576.1337121,6.5,25,0.1mM
8293,0.060547064,530.4240371,6.5,25,0.1mM
8294,0.070554848,485.0933628,6.5,25,0.1mM
8295,0.080562624,439.3836888,6.5,25,0.1mM
8296,0.090570408,393.1050163,6.5,25,0.1mM
8297,0.100578184,347.4893422,6.5,25,0.1mM
8298,0.11058596,306.3296759,6.5,25,0.1mM
8299,0.120593744,265.644011,6.5,25,0.1mM
8300,0.130601528,237.4723462,6.5,25,0.1mM
8301,0.140609,207.593645,6.5,25,0.1mM
8302,0.150617,178.5680429,6.5,25,0.1mM
8303,0.160624,159.4012531,6.5,25,0.1mM
8304,0.170632,155.5916258,6.5,25,0.1mM
8305,0.18064,178.2299986,6.5,25,0.1mM
8306,0.190648,185.3223714,6.5,25,0.1mM
8307,0.200655,201.8468078,6.5,25,0.1mM
8308,0.210663,217.9919319,6.5,25,0.1mM
8309,0.220671,225.8433061,6.5,25,0.1mM
8310,0.230679,252.4636815,6.5,25,0.1mM
8311,0.240687,280.4110569,6.5,25,0.1mM
8312,0.250694,320.3032446,6.5,25,0.1mM
8313,0.260702,283.2196211,6.5,25,0.1mM
8314,0.27071,245.4729977,6.5,25,0.1mM
8315,0.280718,229.4343743,6.5,25,0.1mM
8316,0.290725,184.8615643,6.5,25,0.1mM
8317,0.300733,165.789942,6.5,25,0.1mM
8318,0.310741,150.2253196,6.5,25,0.1mM
8319,0.320749,80.72169829,6.5,25,0.1mM
8320,0.330757,43.54420495,6.5,25,0.1mM
8321,0.340764,45.51626792,6.5,25,0.1mM
8322,0.350772,31.94361546,6.5,25,0.1mM
8323,0.36078,32.02084299,6.5,25,0.1mM
8324,0.370788,31.81368653,6.5,25,0.1mM
8325,0.380795,31.23927114,6.5,25,0.1mM
8326,0.390803,31.67092344,6.5,25,0.1mM
8327,0.400811,26.71017573,6.5,25,0.1mM
8328,0.410819,24.08862868,6.5,25,0.1mM
8329,0.420827,25.76032162,6.5,25,0.1mM
8330,0.430834,28.68130687,6.5,25,0.1mM
8331,0.440842,26.17248348,6.5,25,0.1mM
8332,0.45085,25.57070009,6.5,25,0.1mM
8333,0.460858,27.5617967,6.5,25,0.1mM
8334,0.470866,31.21574341,6.5,25,0.1mM
8335,0.480873,25.50327843,6.5,25,0.1mM
8336,0.490881,21.51017914,6.5,25,0.1mM
8337,0.500889,14.71752726,6.5,25,0.1mM
8338,0.510897,14.60429338,6.5,25,0.1mM
8339,0.520904,15.02635981,6.5,25,0.1mM
8340,0.530912,4.278625206,6.5,25,0.1mM
8341,0.54092,0,6.5,25,0.1mM
8342,0.550928,1.694124,6.5,25,0.1mM
8343,0.560936,0,6.5,25,0.1mM
8344,0.570943,2.247309306,6.5,25,0.1mM
8345,0.580951,0,6.5,25,0.1mM
8346,0.590959,0.951967,6.5,25,0.1mM
8347,0.600967,0,6.5,25,0.1mM
8348,-0.599966,251.497,6.5,45,0.1mM
8349,-0.589958,318.518,6.5,45,0.1mM
8350,-0.57995,339.753,6.5,45,0.1mM
8351,-0.569943,332.454,6.5,45,0.1mM
8352,-0.559935,274.153,6.5,45,0.1mM
8353,-0.549927,268.181,6.5,45,0.1mM
8354,-0.539919,264.294,6.5,45,0.1mM
8355,-0.529911,270.646,6.5,45,0.1mM
8356,-0.519904,288.847,6.5,45,0.1mM
8357,-0.509896,300.507,6.5,45,0.1mM
8358,-0.499888,318.424,6.5,45,0.1mM
8359,-0.48988,250.549,6.5,45,0.1mM
8360,-0.479872,269.129,6.5,45,0.1mM
8361,-0.469865,244.102,6.5,45,0.1mM
8362,-0.459857,264.294,6.5,45,0.1mM
8363,-0.449849,281.263,6.5,45,0.1mM
8364,-0.439841,306.1,6.5,45,0.1mM
8365,-0.429834,330.463,6.5,45,0.1mM
8366,-0.419826,362.125,6.5,45,0.1mM
8367,-0.409818,396.442,6.5,45,0.1mM
8368,-0.39981,435.024,6.5,45,0.1mM
8369,-0.389802,465.075,6.5,45,0.1mM
8370,-0.379795,504.89,6.5,45,0.1mM
8371,-0.369787,539.491,6.5,45,0.1mM
8372,-0.359779,579.306,6.5,45,0.1mM
8373,-0.349771,622.154,6.5,45,0.1mM
8374,-0.339764,664.339,6.5,45,0.1mM
8375,-0.329756,710.789,6.5,45,0.1mM
8376,-0.319748,755.913,6.5,45,0.1mM
8377,-0.30974,798.572,6.5,45,0.1mM
8378,-0.299732,847.866,6.5,45,0.1mM
8379,-0.289725,898.583,6.5,45,0.1mM
8380,-0.279717,951.006,6.5,45,0.1mM
8381,-0.269709,1004.187,6.5,45,0.1mM
8382,-0.259701,1043.149,6.5,45,0.1mM
8383,-0.249694,1054.24,6.5,45,0.1mM
8384,-0.239686,1059.928,6.5,45,0.1mM
8385,-0.229678,1062.203,6.5,45,0.1mM
8386,-0.21967,1062.582,6.5,45,0.1mM
8387,-0.209662,1065.331,6.5,45,0.1mM
8388,-0.199655,1070.308,6.5,45,0.1mM
8389,-0.189647,1077.276,6.5,45,0.1mM
8390,-0.179639,1076.043,6.5,45,0.1mM
8391,-0.169631,1074.432,6.5,45,0.1mM
8392,-0.159624,1073.484,6.5,45,0.1mM
8393,-0.149616,1070.83,6.5,45,0.1mM
8394,-0.139608,1068.175,6.5,45,0.1mM
8395,-0.129600736,1066.279,6.5,45,0.1mM
8396,-0.119592968,1062.013,6.5,45,0.1mM
8397,-0.109585184,1049.121,6.5,45,0.1mM
8398,-0.099577408,1028.645,6.5,45,0.1mM
8399,-0.089569624,1009.022,6.5,45,0.1mM
8400,-0.079561848,993.665,6.5,45,0.1mM
8401,-0.069554072,982.384,6.5,45,0.1mM
8402,-0.059546288,973.568,6.5,45,0.1mM
8403,-0.049538508,967.311,6.5,45,0.1mM
8404,-0.039530728,959.822,6.5,45,0.1mM
8405,-0.029522948,950.058,6.5,45,0.1mM
8406,-0.01951517,934.606,6.5,45,0.1mM
8407,-0.009507391,913.94,6.5,45,0.1mM
8408,0.000500388,889.672,6.5,45,0.1mM
8409,0.010508168,861.138,6.5,45,0.1mM
8410,0.020515946,829.76,6.5,45,0.1mM
8411,0.030523726,798.003,6.5,45,0.1mM
8412,0.040531504,762.075,6.5,45,0.1mM
8413,0.050539284,724.914,6.5,45,0.1mM
8414,0.060547064,686.237,6.5,45,0.1mM
8415,0.070554848,647.086,6.5,45,0.1mM
8416,0.080562624,608.029,6.5,45,0.1mM
8417,0.090570408,567.551,6.5,45,0.1mM
8418,0.100578184,528.494,6.5,45,0.1mM
8419,0.11058596,501.193,6.5,45,0.1mM
8420,0.120593744,474.365,6.5,45,0.1mM
8421,0.130601528,444.599,6.5,45,0.1mM
8422,0.140609,420.141,6.5,45,0.1mM
8423,0.150617,399.57,6.5,45,0.1mM
8424,0.160624,404.5,6.5,45,0.1mM
8425,0.170632,393.503,6.5,45,0.1mM
8426,0.18064,380.895,6.5,45,0.1mM
8427,0.190648,366.391,6.5,45,0.1mM
8428,0.200655,357.67,6.5,45,0.1mM
8429,0.210663,363.547,6.5,45,0.1mM
8430,0.220671,374.07,6.5,45,0.1mM
8431,0.230679,381.559,6.5,45,0.1mM
8432,0.240687,377.008,6.5,45,0.1mM
8433,0.250694,386.204,6.5,45,0.1mM
8434,0.260702,349.991,6.5,45,0.1mM
8435,0.27071,305.247,6.5,45,0.1mM
8436,0.280718,268.845,6.5,45,0.1mM
8437,0.290725,280.125,6.5,45,0.1mM
8438,0.300733,239.268,6.5,45,0.1mM
8439,0.310741,205.046,6.5,45,0.1mM
8440,0.320749,164.378,6.5,45,0.1mM
8441,0.330757,135.749,6.5,45,0.1mM
8442,0.340764,121.435312,6.5,45,0.1mM
8443,0.350772,122.95204,6.5,45,0.1mM
8444,0.36078,116.126648,6.5,45,0.1mM
8445,0.370788,103.62277,6.5,45,0.1mM
8446,0.380795,94.930496,6.5,45,0.1mM
8447,0.390803,80.481896,6.5,45,0.1mM
8448,0.400811,84.032976,6.5,45,0.1mM
8449,0.410819,66.230579,6.5,45,0.1mM
8450,0.420827,52.448988,6.5,45,0.1mM
8451,0.430834,47.958456,6.5,45,0.1mM
8452,0.440842,51.725616,6.5,45,0.1mM
8453,0.45085,45.919872,6.5,45,0.1mM
8454,0.460858,47.056596,6.5,45,0.1mM
8455,0.470866,45.205888,6.5,45,0.1mM
8456,0.480873,44.435556,6.5,45,0.1mM
8457,0.490881,41.0065925,6.5,45,0.1mM
8458,0.500889,42.124528,6.5,45,0.1mM
8459,0.510897,37.65983413,6.5,45,0.1mM
8460,0.520904,33.453488,6.5,45,0.1mM
8461,0.530912,34.054728,6.5,45,0.1mM
8462,0.54092,32.53284,6.5,45,0.1mM
8463,0.550928,32.429498,6.5,45,0.1mM
8464,0.560936,32.551626,6.5,45,0.1mM
8465,0.570943,32.504652,6.5,45,0.1mM
8466,0.580951,29.489046,6.5,45,0.1mM
8467,0.590959,28.051704,6.5,45,0.1mM
8468,0.600967,28.436874,6.5,45,0.1mM
8469,-0.599966,200.1867371,6.5,35,0.1mM
8470,-0.589958,271.8753967,6.5,35,0.1mM
8471,-0.57995,257.4890747,6.5,35,0.1mM
8472,-0.569943,149.6317444,6.5,35,0.1mM
8473,-0.559935,-62.50133133,6.5,35,0.1mM
8474,-0.549927,-75.37129211,6.5,35,0.1mM
8475,-0.539919,-73.73728943,6.5,35,0.1mM
8476,-0.529911,-74.94720459,6.5,35,0.1mM
8477,-0.519904,-75.3039093,6.5,35,0.1mM
8478,-0.509896,-75.5658493,6.5,35,0.1mM
8479,-0.499888,-76.3017807,6.5,35,0.1mM
8480,-0.48988,-76.94293976,6.5,35,0.1mM
8481,-0.479872,-77.86845398,6.5,35,0.1mM
8482,-0.469865,-77.84599304,6.5,35,0.1mM
8483,-0.459857,-77.5391922,6.5,35,0.1mM
8484,-0.449849,-79.60224915,6.5,35,0.1mM
8485,-0.439841,-81.57055664,6.5,35,0.1mM
8486,-0.429834,-42.58639526,6.5,35,0.1mM
8487,-0.419826,0,6.5,35,0.1mM
8488,-0.409818,43.25003052,6.5,35,0.1mM
8489,-0.39981,88.96406555,6.5,35,0.1mM
8490,-0.389802,137.7127228,6.5,35,0.1mM
8491,-0.379795,181.9104309,6.5,35,0.1mM
8492,-0.369787,235.4930878,6.5,35,0.1mM
8493,-0.359779,288.6027527,6.5,35,0.1mM
8494,-0.349771,340.2893982,6.5,35,0.1mM
8495,-0.339764,390.6491089,6.5,35,0.1mM
8496,-0.329756,446.3177795,6.5,35,0.1mM
8497,-0.319748,499.9954224,6.5,35,0.1mM
8498,-0.30974,551.7770996,6.5,35,0.1mM
8499,-0.299732,597.7756958,6.5,35,0.1mM
8500,-0.289725,653.2554321,6.5,35,0.1mM
8501,-0.279717,708.0701294,6.5,35,0.1mM
8502,-0.269709,764.6867065,6.5,35,0.1mM
8503,-0.259701,822.7254028,6.5,35,0.1mM
8504,-0.249694,882.3751221,6.5,35,0.1mM
8505,-0.239686,941.5507202,6.5,35,0.1mM
8506,-0.229678,1002.433472,6.5,35,0.1mM
8507,-0.21967,1064.738037,6.5,35,0.1mM
8508,-0.209662,1090.449707,6.5,35,0.1mM
8509,-0.199655,1091.42041,6.5,35,0.1mM
8510,-0.189647,1087.177124,6.5,35,0.1mM
8511,-0.179639,1083.881714,6.5,35,0.1mM
8512,-0.169631,1079.069336,6.5,35,0.1mM
8513,-0.159624,1076.532104,6.5,35,0.1mM
8514,-0.149616,1072.383789,6.5,35,0.1mM
8515,-0.139608,1066.718384,6.5,35,0.1mM
8516,-0.129600736,1061.622192,6.5,35,0.1mM
8517,-0.119592968,1058.989746,6.5,35,0.1mM
8518,-0.109585184,1050.859497,6.5,35,0.1mM
8519,-0.099577408,1027.941162,6.5,35,0.1mM
8520,-0.089569624,997.2498169,6.5,35,0.1mM
8521,-0.079561848,970.444458,6.5,35,0.1mM
8522,-0.069554072,951.1281128,6.5,35,0.1mM
8523,-0.059546288,938.2578125,6.5,35,0.1mM
8524,-0.049538508,929.6544189,6.5,35,0.1mM
8525,-0.039530728,921.0501099,6.5,35,0.1mM
8526,-0.029522948,908.0847778,6.5,35,0.1mM
8527,-0.01951517,888.8634644,6.5,35,0.1mM
8528,-0.009507391,864.3331299,6.5,35,0.1mM
8529,0.000500388,832.5037842,6.5,35,0.1mM
8530,0.010508168,796.503479,6.5,35,0.1mM
8531,0.020515946,758.7021484,6.5,35,0.1mM
8532,0.030523726,717.6767578,6.5,35,0.1mM
8533,0.040531504,673.5244141,6.5,35,0.1mM
8534,0.050539284,625.8630981,6.5,35,0.1mM
8535,0.060547064,578.3927612,6.5,35,0.1mM
8536,0.070554848,527.8884888,6.5,35,0.1mM
8537,0.080562624,477.3831177,6.5,35,0.1mM
8538,0.090570408,424.6038208,6.5,35,0.1mM
8539,0.100578184,372.3934631,6.5,35,0.1mM
8540,0.11058596,320.2771301,6.5,35,0.1mM
8541,0.120593744,270.90979,6.5,35,0.1mM
8542,0.130601528,228.5584717,6.5,35,0.1mM
8543,0.140609,190.8511658,6.5,35,0.1mM
8544,0.150617,161.2967834,6.5,35,0.1mM
8545,0.160624,169.1875153,6.5,35,0.1mM
8546,0.170632,156.3181763,6.5,35,0.1mM
8547,0.18064,175.678833,6.5,35,0.1mM
8548,0.190648,233.1484833,6.5,35,0.1mM
8549,0.200655,312.9902039,6.5,35,0.1mM
8550,0.210663,288.7448425,6.5,35,0.1mM
8551,0.220671,282.2255249,6.5,35,0.1mM
